city,month,rainfall,trigger
PUNJAB,10,2.0,0
PUNJAB,11,7.8,0
PUNJAB,12,5.1,0
PUNJAB,1,19.4,0
PUNJAB,2,12.4,0
PUNJAB,3,24.3,0
PUNJAB,4,3.7,0
PUNJAB,5,1.4,0
PUNJAB,6,53.5,0
PUNJAB,7,316.7,1
PUNJAB,8,122.2,0
PUNJAB,9,39.1,0
PUNJAB,10,11.6,0
PUNJAB,11,16.2,0
PUNJAB,12,41.2,0
PUNJAB,1,48.1,0
PUNJAB,2,20.6,0
PUNJAB,3,53.8,0
PUNJAB,4,2.2,0
PUNJAB,5,9.6,0
PUNJAB,6,21.7,0
PUNJAB,7,215.5,1
PUNJAB,8,58.3,0
PUNJAB,9,23.0,0
PUNJAB,10,0.3,0
PUNJAB,11,50.7,0
PUNJAB,12,0.0,0
PUNJAB,1,35.8,0
PUNJAB,2,27.7,0
PUNJAB,3,87.5,0
PUNJAB,4,49.9,0
PUNJAB,5,57.2,0
PUNJAB,6,17.0,0
PUNJAB,7,83.5,0
PUNJAB,8,172.7,0
PUNJAB,9,3.7,0
PUNJAB,10,4.0,0
PUNJAB,11,9.8,0
PUNJAB,12,22.6,0
PUNJAB,1,65.3,0
PUNJAB,2,26.7,0
PUNJAB,3,27.4,0
PUNJAB,4,113.2,0
PUNJAB,5,48.2,0
PUNJAB,6,26.6,0
PUNJAB,7,151.9,0
PUNJAB,8,208.1,1
PUNJAB,9,69.7,0
PUNJAB,10,12.2,0
PUNJAB,11,0.0,0
PUNJAB,12,1.7,0
PUNJAB,1,2.4,0
PUNJAB,2,67.2,0
PUNJAB,3,13.9,0
PUNJAB,4,9.3,0
PUNJAB,5,1.3,0
PUNJAB,6,50.2,0
PUNJAB,7,220.2,1
PUNJAB,8,214.5,1
PUNJAB,9,125.7,0
PUNJAB,10,0.2,0
PUNJAB,11,0.6,0
PUNJAB,12,4.9,0
PUNJAB,1,4.8,0
PUNJAB,2,0.9,0
PUNJAB,3,3.6,0
PUNJAB,4,21.2,0
PUNJAB,5,6.2,0
PUNJAB,6,55.7,0
PUNJAB,7,269.5,1
PUNJAB,8,243.3,1
PUNJAB,9,51.9,0
PUNJAB,10,50.2,0
PUNJAB,11,0.6,0
PUNJAB,12,45.1,0
PUNJAB,1,0.7,0
PUNJAB,2,42.1,0
PUNJAB,3,24.6,0
PUNJAB,4,18.9,0
PUNJAB,5,32.3,0
PUNJAB,6,92.2,0
PUNJAB,7,156.4,0
PUNJAB,8,153.0,0
PUNJAB,9,55.1,0
PUNJAB,10,16.0,0
PUNJAB,11,9.5,0
PUNJAB,12,11.2,0
PUNJAB,1,23.1,0
PUNJAB,2,30.8,0
PUNJAB,3,23.3,0
PUNJAB,4,14.9,0
PUNJAB,5,98.3,0
PUNJAB,6,44.7,0
PUNJAB,7,44.1,0
PUNJAB,8,82.2,0
PUNJAB,9,10.5,0
PUNJAB,10,34.1,0
PUNJAB,11,0.2,0
PUNJAB,12,3.3,0
PUNJAB,1,5.0,0
PUNJAB,2,22.5,0
PUNJAB,3,86.4,0
PUNJAB,4,3.3,0
PUNJAB,5,3.6,0
PUNJAB,6,42.7,0
PUNJAB,7,356.1,1
PUNJAB,8,234.3,1
PUNJAB,9,434.1,1
PUNJAB,10,0.4,0
PUNJAB,11,0.7,0
PUNJAB,12,33.5,0
PUNJAB,1,45.7,0
PUNJAB,2,4.1,0
PUNJAB,3,17.6,0
PUNJAB,4,1.7,0
PUNJAB,5,4.9,0
PUNJAB,6,39.6,0
PUNJAB,7,164.1,0
PUNJAB,8,151.9,0
PUNJAB,9,20.7,0
PUNJAB,10,0.3,0
PUNJAB,11,8.0,0
PUNJAB,12,21.8,0
PUNJAB,1,1.9,0
PUNJAB,2,57.7,0
PUNJAB,3,32.7,0
PUNJAB,4,4.2,0
PUNJAB,5,13.8,0
PUNJAB,6,18.6,0
PUNJAB,7,200.3,1
PUNJAB,8,188.8,0
PUNJAB,9,194.4,0
PUNJAB,10,0.6,0
PUNJAB,11,5.6,0
PUNJAB,12,36.1,0
PUNJAB,1,0.1,0
PUNJAB,2,39.8,0
PUNJAB,3,16.0,0
PUNJAB,4,34.8,0
PUNJAB,5,10.8,0
PUNJAB,6,73.5,0
PUNJAB,7,86.8,0
PUNJAB,8,144.3,0
PUNJAB,9,41.7,0
PUNJAB,10,1.0,0
PUNJAB,11,0.2,0
PUNJAB,12,26.8,0
PUNJAB,1,38.8,0
PUNJAB,2,34.2,0
PUNJAB,3,11.9,0
PUNJAB,4,2.2,0
PUNJAB,5,8.6,0
PUNJAB,6,24.7,0
PUNJAB,7,144.5,0
PUNJAB,8,146.5,0
PUNJAB,9,50.0,0
PUNJAB,10,3.2,0
PUNJAB,11,13.0,0
PUNJAB,12,0.5,0
PUNJAB,1,8.5,0
PUNJAB,2,12.7,0
PUNJAB,3,29.5,0
PUNJAB,4,9.4,0
PUNJAB,5,13.3,0
PUNJAB,6,38.7,0
PUNJAB,7,352.6,1
PUNJAB,8,17.4,0
PUNJAB,9,98.4,0
PUNJAB,10,0.3,0
PUNJAB,11,2.1,0
PUNJAB,12,0.0,0
PUNJAB,1,27.6,0
PUNJAB,2,23.3,0
PUNJAB,3,2.8,0
PUNJAB,4,6.4,0
PUNJAB,5,7.2,0
PUNJAB,6,29.5,0
PUNJAB,7,167.4,0
PUNJAB,8,222.2,1
PUNJAB,9,89.0,0
PUNJAB,10,0.4,0
PUNJAB,11,0.0,0
PUNJAB,12,5.1,0
PUNJAB,1,50.8,0
PUNJAB,2,56.0,0
PUNJAB,3,17.2,0
PUNJAB,4,8.8,0
PUNJAB,5,1.3,0
PUNJAB,6,51.0,0
PUNJAB,7,160.0,0
PUNJAB,8,375.5,1
PUNJAB,9,145.6,0
PUNJAB,10,1.3,0
PUNJAB,11,1.4,0
PUNJAB,12,0.3,0
PUNJAB,1,32.7,0
PUNJAB,2,38.9,0
PUNJAB,3,19.0,0
PUNJAB,4,2.8,0
PUNJAB,5,3.7,0
PUNJAB,6,118.6,0
PUNJAB,7,87.9,0
PUNJAB,8,194.1,0
PUNJAB,9,72.4,0
PUNJAB,10,18.8,0
PUNJAB,11,0.0,0
PUNJAB,12,0.7,0
PUNJAB,1,14.5,0
PUNJAB,2,5.4,0
PUNJAB,3,8.9,0
PUNJAB,4,35.8,0
PUNJAB,5,30.4,0
PUNJAB,6,55.3,0
PUNJAB,7,144.1,0
PUNJAB,8,261.5,1
PUNJAB,9,24.3,0
PUNJAB,10,39.0,0
PUNJAB,11,28.8,0
PUNJAB,12,42.1,0
PUNJAB,1,2.8,0
PUNJAB,2,55.8,0
PUNJAB,3,25.5,0
PUNJAB,4,19.1,0
PUNJAB,5,2.7,0
PUNJAB,6,42.4,0
PUNJAB,7,160.6,0
PUNJAB,8,90.1,0
PUNJAB,9,139.5,0
PUNJAB,10,49.9,0
PUNJAB,11,0.0,0
PUNJAB,12,0.2,0
PUNJAB,1,43.4,0
PUNJAB,2,5.6,0
PUNJAB,3,4.3,0
PUNJAB,4,0.0,0
PUNJAB,5,22.6,0
PUNJAB,6,35.6,0
PUNJAB,7,139.6,0
PUNJAB,8,82.0,0
PUNJAB,9,30.7,0
PUNJAB,10,0.5,0
PUNJAB,11,0.1,0
PUNJAB,12,0.2,0
PUNJAB,1,25.4,0
PUNJAB,2,26.6,0
PUNJAB,3,6.9,0
PUNJAB,4,1.3,0
PUNJAB,5,15.3,0
PUNJAB,6,50.1,0
PUNJAB,7,164.8,0
PUNJAB,8,70.0,0
PUNJAB,9,42.0,0
PUNJAB,10,0.0,0
PUNJAB,11,0.7,0
PUNJAB,12,2.2,0
PUNJAB,1,8.0,0
PUNJAB,2,2.1,0
PUNJAB,3,6.2,0
PUNJAB,4,24.5,0
PUNJAB,5,36.9,0
PUNJAB,6,93.8,0
PUNJAB,7,173.9,0
PUNJAB,8,69.5,0
PUNJAB,9,19.9,0
PUNJAB,10,1.5,0
PUNJAB,11,0.9,0
PUNJAB,12,3.8,0
PUNJAB,1,2.4,0
PUNJAB,2,6.6,0
PUNJAB,3,6.8,0
PUNJAB,4,3.3,0
PUNJAB,5,20.8,0
PUNJAB,6,24.7,0
PUNJAB,7,50.4,0
PUNJAB,8,58.4,0
PUNJAB,9,95.0,0
PUNJAB,10,2.6,0
PUNJAB,11,0.0,0
PUNJAB,12,3.7,0
PUNJAB,1,10.6,0
PUNJAB,2,56.4,0
PUNJAB,3,19.4,0
PUNJAB,4,3.0,0
PUNJAB,5,3.9,0
PUNJAB,6,40.7,0
PUNJAB,7,136.7,0
PUNJAB,8,94.7,0
PUNJAB,9,52.2,0
PUNJAB,10,0.0,0
PUNJAB,11,2.2,0
PUNJAB,12,5.0,0
PUNJAB,1,32.4,0
PUNJAB,2,5.7,0
PUNJAB,3,0.0,0
PUNJAB,4,15.5,0
PUNJAB,5,27.2,0
PUNJAB,6,48.8,0
PUNJAB,7,52.1,0
PUNJAB,8,124.2,0
PUNJAB,9,8.9,0
PUNJAB,10,31.2,0
PUNJAB,11,0.8,0
PUNJAB,12,5.0,0
PUNJAB,1,35.8,0
PUNJAB,2,60.3,0
PUNJAB,3,28.6,0
PUNJAB,4,8.4,0
PUNJAB,5,5.2,0
PUNJAB,6,34.6,0
PUNJAB,7,176.7,0
PUNJAB,8,95.3,0
PUNJAB,9,106.7,0
PUNJAB,10,0.4,0
PUNJAB,11,0.0,0
PUNJAB,12,0.0,0
PUNJAB,1,15.0,0
PUNJAB,2,3.7,0
PUNJAB,3,46.1,0
PUNJAB,4,1.3,0
PUNJAB,5,32.1,0
PUNJAB,6,73.0,0
PUNJAB,7,220.3,1
PUNJAB,8,90.8,0
PUNJAB,9,120.7,0
PUNJAB,10,24.6,0
PUNJAB,11,13.4,0
PUNJAB,12,6.7,0
PUNJAB,1,1.2,0
PUNJAB,2,68.8,0
PUNJAB,3,48.2,0
PUNJAB,4,10.0,0
PUNJAB,5,5.9,0
PUNJAB,6,64.4,0
PUNJAB,7,95.1,0
PUNJAB,8,215.4,1
PUNJAB,9,73.7,0
PUNJAB,10,0.6,0
PUNJAB,11,0.9,0
PUNJAB,12,10.6,0
PUNJAB,1,12.0,0
PUNJAB,2,4.1,0
PUNJAB,3,0.0,0
PUNJAB,4,19.7,0
PUNJAB,5,40.6,0
PUNJAB,6,155.5,0
PUNJAB,7,101.9,0
PUNJAB,8,312.2,1
PUNJAB,9,59.8,0
PUNJAB,10,9.9,0
PUNJAB,11,0.6,0
PUNJAB,12,0.9,0
PUNJAB,1,9.4,0
PUNJAB,2,14.4,0
PUNJAB,3,10.5,0
PUNJAB,4,14.0,0
PUNJAB,5,5.6,0
PUNJAB,6,10.6,0
PUNJAB,7,158.0,0
PUNJAB,8,76.8,0
PUNJAB,9,54.7,0
PUNJAB,10,4.0,0
PUNJAB,11,2.7,0
PUNJAB,12,0.4,0
PUNJAB,1,3.8,0
PUNJAB,2,13.8,0
PUNJAB,3,1.9,0
PUNJAB,4,0.7,0
PUNJAB,5,6.0,0
PUNJAB,6,41.8,0
PUNJAB,7,143.8,0
PUNJAB,8,96.7,0
PUNJAB,9,112.8,0
PUNJAB,10,4.7,0
PUNJAB,11,1.1,0
PUNJAB,12,24.4,0
PUNJAB,1,3.5,0
PUNJAB,2,35.6,0
PUNJAB,3,8.2,0
PUNJAB,4,17.8,0
PUNJAB,5,18.9,0
PUNJAB,6,162.9,0
PUNJAB,7,120.9,0
PUNJAB,8,193.5,0
PUNJAB,9,140.2,0
PUNJAB,10,0.0,0
PUNJAB,11,1.0,0
PUNJAB,12,2.6,0
PUNJAB,1,62.6,0
PUNJAB,2,3.2,0
PUNJAB,3,1.9,0
PUNJAB,4,31.1,0
PUNJAB,5,1.6,0
PUNJAB,6,11.9,0
PUNJAB,7,120.2,0
PUNJAB,8,135.1,0
PUNJAB,9,112.3,0
PUNJAB,10,2.2,0
PUNJAB,11,0.4,0
PUNJAB,12,11.0,0
PUNJAB,1,9.3,0
PUNJAB,2,50.1,0
PUNJAB,3,11.6,0
PUNJAB,4,3.4,0
PUNJAB,5,3.6,0
PUNJAB,6,120.3,0
PUNJAB,7,117.9,0
PUNJAB,8,217.1,1
PUNJAB,9,24.4,0
PUNJAB,10,16.2,0
PUNJAB,11,6.1,0
PUNJAB,12,6.6,0
PUNJAB,1,21.8,0
PUNJAB,2,20.1,0
PUNJAB,3,30.3,0
PUNJAB,4,24.5,0
PUNJAB,5,20.8,0
PUNJAB,6,20.6,0
PUNJAB,7,76.3,0
PUNJAB,8,41.9,0
PUNJAB,9,105.8,0
PUNJAB,10,6.0,0
PUNJAB,11,0.7,0
PUNJAB,12,14.1,0
PUNJAB,1,17.7,0
PUNJAB,2,31.3,0
PUNJAB,3,68.5,0
PUNJAB,4,29.8,0
PUNJAB,5,16.7,0
PUNJAB,6,48.3,0
PUNJAB,7,130.2,0
PUNJAB,8,88.6,0
PUNJAB,9,69.2,0
PUNJAB,10,9.0,0
PUNJAB,11,0.8,0
PUNJAB,12,0.7,0
HIMACHAL PRADESH,1,137.8,0
HIMACHAL PRADESH,2,174.5,0
HIMACHAL PRADESH,3,75.0,0
HIMACHAL PRADESH,4,19.2,0
HIMACHAL PRADESH,5,89.6,0
HIMACHAL PRADESH,6,32.7,0
HIMACHAL PRADESH,7,280.5,1
HIMACHAL PRADESH,8,459.7,1
HIMACHAL PRADESH,9,53.0,0
HIMACHAL PRADESH,10,3.9,0
HIMACHAL PRADESH,11,0.0,0
HIMACHAL PRADESH,12,19.1,0
HIMACHAL PRADESH,1,6.5,0
HIMACHAL PRADESH,2,27.0,0
HIMACHAL PRADESH,3,104.4,0
HIMACHAL PRADESH,4,76.2,0
HIMACHAL PRADESH,5,61.3,0
HIMACHAL PRADESH,6,78.8,0
HIMACHAL PRADESH,7,258.6,1
HIMACHAL PRADESH,8,199.3,0
HIMACHAL PRADESH,9,113.4,0
HIMACHAL PRADESH,10,23.6,0
HIMACHAL PRADESH,11,2.5,0
HIMACHAL PRADESH,12,0.0,0
HIMACHAL PRADESH,1,76.5,0
HIMACHAL PRADESH,2,21.4,0
HIMACHAL PRADESH,3,213.7,1
HIMACHAL PRADESH,4,25.4,0
HIMACHAL PRADESH,5,54.7,0
HIMACHAL PRADESH,6,32.2,0
HIMACHAL PRADESH,7,157.7,0
HIMACHAL PRADESH,8,256.5,1
HIMACHAL PRADESH,9,107.9,0
HIMACHAL PRADESH,10,5.8,0
HIMACHAL PRADESH,11,0.2,0
HIMACHAL PRADESH,12,41.4,0
HIMACHAL PRADESH,1,79.3,0
HIMACHAL PRADESH,2,22.4,0
HIMACHAL PRADESH,3,131.7,0
HIMACHAL PRADESH,4,48.0,0
HIMACHAL PRADESH,5,90.3,0
HIMACHAL PRADESH,6,33.1,0
HIMACHAL PRADESH,7,241.1,1
HIMACHAL PRADESH,8,184.3,0
HIMACHAL PRADESH,9,56.4,0
HIMACHAL PRADESH,10,51.6,0
HIMACHAL PRADESH,11,17.3,0
HIMACHAL PRADESH,12,32.0,0
HIMACHAL PRADESH,1,81.3,0
HIMACHAL PRADESH,2,76.8,0
HIMACHAL PRADESH,3,160.2,0
HIMACHAL PRADESH,4,39.3,0
HIMACHAL PRADESH,5,50.4,0
HIMACHAL PRADESH,6,43.6,0
HIMACHAL PRADESH,7,191.1,0
HIMACHAL PRADESH,8,132.8,0
HIMACHAL PRADESH,9,119.1,0
HIMACHAL PRADESH,10,0.3,0
HIMACHAL PRADESH,11,0.9,0
HIMACHAL PRADESH,12,34.4,0
HIMACHAL PRADESH,1,44.1,0
HIMACHAL PRADESH,2,143.9,0
HIMACHAL PRADESH,3,89.5,0
HIMACHAL PRADESH,4,5.3,0
HIMACHAL PRADESH,5,29.9,0
HIMACHAL PRADESH,6,152.6,0
HIMACHAL PRADESH,7,168.7,0
HIMACHAL PRADESH,8,433.7,1
HIMACHAL PRADESH,9,230.9,1
HIMACHAL PRADESH,10,2.9,0
HIMACHAL PRADESH,11,0.0,0
HIMACHAL PRADESH,12,15.9,0
HIMACHAL PRADESH,1,124.2,0
HIMACHAL PRADESH,2,145.1,0
HIMACHAL PRADESH,3,144.9,0
HIMACHAL PRADESH,4,73.0,0
HIMACHAL PRADESH,5,34.2,0
HIMACHAL PRADESH,6,23.7,0
HIMACHAL PRADESH,7,95.7,0
HIMACHAL PRADESH,8,200.6,1
HIMACHAL PRADESH,9,18.9,0
HIMACHAL PRADESH,10,14.9,0
HIMACHAL PRADESH,11,0.0,0
HIMACHAL PRADESH,12,0.0,0
HIMACHAL PRADESH,1,38.4,0
HIMACHAL PRADESH,2,76.1,0
HIMACHAL PRADESH,3,12.3,0
HIMACHAL PRADESH,4,181.7,0
HIMACHAL PRADESH,5,43.6,0
HIMACHAL PRADESH,6,46.8,0
HIMACHAL PRADESH,7,225.6,1
HIMACHAL PRADESH,8,287.4,1
HIMACHAL PRADESH,9,43.0,0
HIMACHAL PRADESH,10,2.8,0
HIMACHAL PRADESH,11,7.3,0
HIMACHAL PRADESH,12,22.5,0
HIMACHAL PRADESH,1,111.0,0
HIMACHAL PRADESH,2,82.1,0
HIMACHAL PRADESH,3,25.4,0
HIMACHAL PRADESH,4,31.7,0
HIMACHAL PRADESH,5,19.0,0
HIMACHAL PRADESH,6,107.6,0
HIMACHAL PRADESH,7,292.4,1
HIMACHAL PRADESH,8,234.5,1
HIMACHAL PRADESH,9,105.9,0
HIMACHAL PRADESH,10,17.6,0
HIMACHAL PRADESH,11,0.0,0
HIMACHAL PRADESH,12,49.9,0
HIMACHAL PRADESH,1,49.9,0
HIMACHAL PRADESH,2,48.9,0
HIMACHAL PRADESH,3,42.7,0
HIMACHAL PRADESH,4,48.9,0
HIMACHAL PRADESH,5,46.8,0
HIMACHAL PRADESH,6,133.5,0
HIMACHAL PRADESH,7,408.3,1
HIMACHAL PRADESH,8,355.4,1
HIMACHAL PRADESH,9,174.2,0
HIMACHAL PRADESH,10,37.0,0
HIMACHAL PRADESH,11,5.5,0
HIMACHAL PRADESH,12,55.8,0
HIMACHAL PRADESH,1,246.3,1
HIMACHAL PRADESH,2,21.9,0
HIMACHAL PRADESH,3,277.3,1
HIMACHAL PRADESH,4,35.1,0
HIMACHAL PRADESH,5,8.8,0
HIMACHAL PRADESH,6,121.0,0
HIMACHAL PRADESH,7,103.2,0
HIMACHAL PRADESH,8,240.9,1
HIMACHAL PRADESH,9,174.4,0
HIMACHAL PRADESH,10,24.0,0
HIMACHAL PRADESH,11,75.2,0
HIMACHAL PRADESH,12,5.8,0
HIMACHAL PRADESH,1,95.6,0
HIMACHAL PRADESH,2,34.7,0
HIMACHAL PRADESH,3,55.7,0
HIMACHAL PRADESH,4,60.1,0
HIMACHAL PRADESH,5,54.3,0
HIMACHAL PRADESH,6,36.9,0
HIMACHAL PRADESH,7,357.6,1
HIMACHAL PRADESH,8,346.8,1
HIMACHAL PRADESH,9,126.6,0
HIMACHAL PRADESH,10,1.0,0
HIMACHAL PRADESH,11,26.9,0
HIMACHAL PRADESH,12,11.4,0
HIMACHAL PRADESH,1,21.3,0
HIMACHAL PRADESH,2,126.6,0
HIMACHAL PRADESH,3,72.4,0
HIMACHAL PRADESH,4,35.5,0
HIMACHAL PRADESH,5,114.6,0
HIMACHAL PRADESH,6,168.0,0
HIMACHAL PRADESH,7,215.4,1
HIMACHAL PRADESH,8,239.0,1
HIMACHAL PRADESH,9,40.3,0
HIMACHAL PRADESH,10,14.1,0
HIMACHAL PRADESH,11,20.3,0
HIMACHAL PRADESH,12,51.8,0
HIMACHAL PRADESH,1,15.9,0
HIMACHAL PRADESH,2,88.8,0
HIMACHAL PRADESH,3,105.5,0
HIMACHAL PRADESH,4,110.8,0
HIMACHAL PRADESH,5,76.1,0
HIMACHAL PRADESH,6,135.1,0
HIMACHAL PRADESH,7,495.4,1
HIMACHAL PRADESH,8,292.7,1
HIMACHAL PRADESH,9,269.6,1
HIMACHAL PRADESH,10,71.6,0
HIMACHAL PRADESH,11,22.5,0
HIMACHAL PRADESH,12,51.9,0
HIMACHAL PRADESH,1,62.2,0
HIMACHAL PRADESH,2,100.4,0
HIMACHAL PRADESH,3,90.0,0
HIMACHAL PRADESH,4,66.6,0
HIMACHAL PRADESH,5,19.4,0
HIMACHAL PRADESH,6,67.5,0
HIMACHAL PRADESH,7,249.0,1
HIMACHAL PRADESH,8,380.6,1
HIMACHAL PRADESH,9,157.7,0
HIMACHAL PRADESH,10,23.4,0
HIMACHAL PRADESH,11,0.0,0
HIMACHAL PRADESH,12,20.0,0
HIMACHAL PRADESH,1,10.4,0
HIMACHAL PRADESH,2,75.3,0
HIMACHAL PRADESH,3,33.7,0
HIMACHAL PRADESH,4,41.8,0
HIMACHAL PRADESH,5,35.3,0
HIMACHAL PRADESH,6,238.9,1
HIMACHAL PRADESH,7,275.8,1
HIMACHAL PRADESH,8,254.9,1
HIMACHAL PRADESH,9,118.9,0
HIMACHAL PRADESH,10,86.9,0
HIMACHAL PRADESH,11,0.0,0
HIMACHAL PRADESH,12,0.2,0
HIMACHAL PRADESH,1,20.4,0
HIMACHAL PRADESH,2,30.0,0
HIMACHAL PRADESH,3,61.8,0
HIMACHAL PRADESH,4,162.9,0
HIMACHAL PRADESH,5,79.8,0
HIMACHAL PRADESH,6,135.1,0
HIMACHAL PRADESH,7,376.3,1
HIMACHAL PRADESH,8,309.8,1
HIMACHAL PRADESH,9,330.3,1
HIMACHAL PRADESH,10,174.4,0
HIMACHAL PRADESH,11,0.0,0
HIMACHAL PRADESH,12,22.7,0
HIMACHAL PRADESH,1,21.2,0
HIMACHAL PRADESH,2,22.3,0
HIMACHAL PRADESH,3,171.2,0
HIMACHAL PRADESH,4,103.4,0
HIMACHAL PRADESH,5,14.3,0
HIMACHAL PRADESH,6,135.6,0
HIMACHAL PRADESH,7,200.6,1
HIMACHAL PRADESH,8,208.9,1
HIMACHAL PRADESH,9,21.5,0
HIMACHAL PRADESH,10,7.9,0
HIMACHAL PRADESH,11,51.0,0
HIMACHAL PRADESH,12,26.9,0
HIMACHAL PRADESH,1,141.3,0
HIMACHAL PRADESH,2,47.4,0
HIMACHAL PRADESH,3,75.6,0
HIMACHAL PRADESH,4,60.4,0
HIMACHAL PRADESH,5,43.5,0
HIMACHAL PRADESH,6,80.1,0
HIMACHAL PRADESH,7,417.3,1
HIMACHAL PRADESH,8,227.8,1
HIMACHAL PRADESH,9,66.5,0
HIMACHAL PRADESH,10,0.7,0
HIMACHAL PRADESH,11,9.8,0
HIMACHAL PRADESH,12,42.9,0
HIMACHAL PRADESH,1,53.0,0
HIMACHAL PRADESH,2,58.1,0
HIMACHAL PRADESH,3,126.1,0
HIMACHAL PRADESH,4,32.8,0
HIMACHAL PRADESH,5,109.4,0
HIMACHAL PRADESH,6,55.6,0
HIMACHAL PRADESH,7,385.1,1
HIMACHAL PRADESH,8,168.0,0
HIMACHAL PRADESH,9,76.0,0
HIMACHAL PRADESH,10,3.3,0
HIMACHAL PRADESH,11,0.0,0
HIMACHAL PRADESH,12,17.4,0
HIMACHAL PRADESH,1,87.8,0
HIMACHAL PRADESH,2,20.9,0
HIMACHAL PRADESH,3,9.1,0
HIMACHAL PRADESH,4,29.6,0
HIMACHAL PRADESH,5,32.0,0
HIMACHAL PRADESH,6,42.6,0
HIMACHAL PRADESH,7,264.1,1
HIMACHAL PRADESH,8,465.6,1
HIMACHAL PRADESH,9,195.7,0
HIMACHAL PRADESH,10,57.9,0
HIMACHAL PRADESH,11,0.0,0
HIMACHAL PRADESH,12,106.1,0
HIMACHAL PRADESH,1,106.6,0
HIMACHAL PRADESH,2,57.5,0
HIMACHAL PRADESH,3,68.2,0
HIMACHAL PRADESH,4,87.7,0
HIMACHAL PRADESH,5,13.0,0
HIMACHAL PRADESH,6,106.8,0
HIMACHAL PRADESH,7,425.8,1
HIMACHAL PRADESH,8,508.1,1
HIMACHAL PRADESH,9,274.0,1
HIMACHAL PRADESH,10,14.2,0
HIMACHAL PRADESH,11,6.5,0
HIMACHAL PRADESH,12,50.2,0
HIMACHAL PRADESH,1,113.4,0
HIMACHAL PRADESH,2,151.2,0
HIMACHAL PRADESH,3,51.0,0
HIMACHAL PRADESH,4,27.2,0
HIMACHAL PRADESH,5,93.0,0
HIMACHAL PRADESH,6,64.3,0
HIMACHAL PRADESH,7,320.1,1
HIMACHAL PRADESH,8,512.1,1
HIMACHAL PRADESH,9,125.5,0
HIMACHAL PRADESH,10,60.1,0
HIMACHAL PRADESH,11,17.5,0
HIMACHAL PRADESH,12,85.6,0
HIMACHAL PRADESH,1,50.2,0
HIMACHAL PRADESH,2,135.1,0
HIMACHAL PRADESH,3,63.0,0
HIMACHAL PRADESH,4,26.6,0
HIMACHAL PRADESH,5,86.7,0
HIMACHAL PRADESH,6,26.6,0
HIMACHAL PRADESH,7,419.3,1
HIMACHAL PRADESH,8,345.5,1
HIMACHAL PRADESH,9,418.6,1
HIMACHAL PRADESH,10,12.4,0
HIMACHAL PRADESH,11,14.9,0
HIMACHAL PRADESH,12,61.7,0
HIMACHAL PRADESH,1,86.2,0
HIMACHAL PRADESH,2,61.7,0
HIMACHAL PRADESH,3,33.5,0
HIMACHAL PRADESH,4,65.4,0
HIMACHAL PRADESH,5,86.6,0
HIMACHAL PRADESH,6,167.5,0
HIMACHAL PRADESH,7,450.2,1
HIMACHAL PRADESH,8,388.1,1
HIMACHAL PRADESH,9,48.5,0
HIMACHAL PRADESH,10,33.2,0
HIMACHAL PRADESH,11,88.5,0
HIMACHAL PRADESH,12,0.0,0
HIMACHAL PRADESH,1,52.9,0
HIMACHAL PRADESH,2,48.6,0
HIMACHAL PRADESH,3,179.7,0
HIMACHAL PRADESH,4,86.3,0
HIMACHAL PRADESH,5,114.4,0
HIMACHAL PRADESH,6,23.9,0
HIMACHAL PRADESH,7,349.6,1
HIMACHAL PRADESH,8,422.9,1
HIMACHAL PRADESH,9,127.9,0
HIMACHAL PRADESH,10,4.2,0
HIMACHAL PRADESH,11,25.1,0
HIMACHAL PRADESH,12,14.3,0
HIMACHAL PRADESH,1,17.5,0
HIMACHAL PRADESH,2,132.5,0
HIMACHAL PRADESH,3,48.2,0
HIMACHAL PRADESH,4,51.4,0
HIMACHAL PRADESH,5,79.1,0
HIMACHAL PRADESH,6,37.9,0
HIMACHAL PRADESH,7,384.7,1
HIMACHAL PRADESH,8,542.4,1
HIMACHAL PRADESH,9,78.0,0
HIMACHAL PRADESH,10,37.9,0
HIMACHAL PRADESH,11,5.8,0
HIMACHAL PRADESH,12,19.3,0
HIMACHAL PRADESH,1,129.0,0
HIMACHAL PRADESH,2,112.9,0
HIMACHAL PRADESH,3,48.1,0
HIMACHAL PRADESH,4,94.6,0
HIMACHAL PRADESH,5,14.5,0
HIMACHAL PRADESH,6,82.9,0
HIMACHAL PRADESH,7,276.5,1
HIMACHAL PRADESH,8,329.2,1
HIMACHAL PRADESH,9,67.3,0
HIMACHAL PRADESH,10,2.0,0
HIMACHAL PRADESH,11,59.9,0
HIMACHAL PRADESH,12,91.9,0
HIMACHAL PRADESH,1,109.0,0
HIMACHAL PRADESH,2,52.3,0
HIMACHAL PRADESH,3,17.6,0
HIMACHAL PRADESH,4,48.0,0
HIMACHAL PRADESH,5,24.9,0
HIMACHAL PRADESH,6,101.7,0
HIMACHAL PRADESH,7,363.9,1
HIMACHAL PRADESH,8,423.7,1
HIMACHAL PRADESH,9,50.3,0
HIMACHAL PRADESH,10,57.3,0
HIMACHAL PRADESH,11,0.0,0
HIMACHAL PRADESH,12,176.0,0
HIMACHAL PRADESH,1,98.8,0
HIMACHAL PRADESH,2,64.1,0
HIMACHAL PRADESH,3,52.7,0
HIMACHAL PRADESH,4,87.7,0
HIMACHAL PRADESH,5,28.2,0
HIMACHAL PRADESH,6,120.8,0
HIMACHAL PRADESH,7,424.5,1
